Name,Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Catalog,Filename,Internal ID
sporty sandals,,Beige,No,1300,325,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports6,5824
sporty sandals,,Gray,No,1300,325,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,ShoesSandalSports7,5824
steel-toed boots,,Brown,No,2640,660,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesKneeEngineerboots0,2593
steel-toed boots,,Beige,No,2640,660,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesKneeEngineerboots1,2593
steel-toed boots,,Green,No,2640,660,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesKneeEngineerboots2,2593
steel-toed boots,,Black,No,2640,660,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesKneeEngineerboots3,2593
steel-toed boots,,Red,No,2640,660,Red,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesKneeEngineerboots4,2593
steel-toed boots,,Gray,No,2640,660,Gray,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesKneeEngineerboots5,2593
stone-egg shoes,,None,Yes,NFS,800,Orange,Brown,1x1,Crafting,Obtained after collecting Stone Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,ShoesLowcutEggrock0,12456
strappy heels,,Red,No,1560,390,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter0,5561
strappy heels,,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter1,5561
strappy heels,,Gold,No,1560,390,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter2,5561
strappy heels,,Silver,No,1560,390,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter3,5561
strappy heels,,Black,No,1560,390,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter4,5561
strappy heels,,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter5,5561
strappy heels,,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter6,5561
strappy heels,,Purple,No,1560,390,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,ShoesLowcutGlitter7,5561
traditional flower shoes,,Red,No,1800,450,Red,Blue,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutGgotshin0,5622
traditional flower shoes,,Pink,No,1800,450,Pink,White,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutGgotshin1,5622
traditional flower shoes,,Blue,No,1800,450,Blue,Brown,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutGgotshin2,5622
traditional flower shoes,,Yellow,No,1800,450,Yellow,Brown,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutGgotshin3,5622
traditional flower shoes,,Lime,No,1800,450,Yellow,Red,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutGgotshin4,5622
trekking shoes,,Orange,No,1500,375,Brown,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking0,5388
trekking shoes,,Gray,No,1500,375,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking1,5388
trekking shoes,,Black,No,1500,375,Black,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking2,5388
trekking shoes,,Light blue,No,1500,375,Light blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking3,5388
trekking shoes,,Yellow,No,1500,375,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking4,5388
trekking shoes,,Purple,No,1500,375,Purple,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking5,5388
trekking shoes,,White,No,1500,375,White,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking6,5388
trekking shoes,,Brown,No,1500,375,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesHighcutTrekking7,5388
velour boots,,Ruby red,No,1920,480,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesKneeVelour0,4732
velour boots,,Gray,No,1920,480,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesKneeVelour1,4732
velour boots,,Brown,No,1920,480,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesKneeVelour2,4732
velour boots,,Blue,No,1920,480,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesKneeVelour3,4732
velour boots,,Mustard,No,1920,480,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesKneeVelour4,4732
vinyl round-toed pumps,,Beige,No,1500,375,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutEnamelpumps0,4723
vinyl round-toed pumps,,Mint,No,1500,375,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutEnamelpumps1,4723
vinyl round-toed pumps,,Brown,No,1500,375,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutEnamelpumps2,4723
vinyl round-toed pumps,,Pink,No,1500,375,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutEnamelpumps3,4723
vinyl round-toed pumps,,White,No,1500,375,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutEnamelpumps4,4723
vinyl round-toed pumps,,Black,No,1500,375,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,ShoesLowcutEnamelpumps5,4723
visual-punk boots,,Black,No,2200,550,Black,Black,1x1,Kicks,,1.0.0,Cool,For sale,ShoesKneeVisualBlack,5609
walking shoes,,Pink,No,560,140,Pink,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutHealth0,5775
walking shoes,,Beige,No,560,140,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutHealth1,5775
walking shoes,,Red,No,560,140,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,ShoesLowcutHealth2,5775
water sandals,,Pink,No,1040,260,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua0,5652
water sandals,,Navy blue,No,1040,260,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua1,5652
water sandals,,Red,No,1040,260,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua2,5652
water sandals,,Light blue,No,1040,260,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua3,5652
water sandals,,Orange,No,1040,260,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua4,5652
water sandals,,Purple,No,1040,260,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua5,5652
water sandals,,Green,No,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua6,5652
water sandals,,Yellow,No,1040,260,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,ShoesSandalAqua7,5652
water shoes,,Pink,No,900,225,Pink,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine0,5808
water shoes,,Light blue,No,900,225,Light blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine1,5808
water shoes,,Orange,No,900,225,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine2,5808
water shoes,,Green,No,900,225,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine3,5808
water shoes,,Navy blue,No,900,225,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine4,5808
water shoes,,Yellow,No,900,225,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine5,5808
water shoes,,Red,No,900,225,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine6,5808
water shoes,,Black,No,900,225,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,ShoesLowcutMarine7,5808
water-egg shoes,,None,Yes,NFS,800,Light blue,Red,1x1,Crafting,Obtained after collecting Water Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,ShoesLowcutEggfish0,12460
wingtip shoes,,Black & white,No,900,225,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing0,5809
wingtip shoes,,Brown,No,900,225,Brown,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing1,5809
wingtip shoes,,Greige,No,900,225,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing2,5809
wingtip shoes,,Green,No,900,225,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing3,5809
wingtip shoes,,Gray,No,900,225,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing4,5809
wingtip shoes,,Berry red,No,900,225,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing5,5809
wingtip shoes,,Black,No,900,225,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesLowcutWing6,5809
winklepickers,,Red,No,910,227,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,ShoesLowcutPointedtoe0,5655
winklepickers,,White,No,910,227,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,ShoesLowcutPointedtoe1,5655
winklepickers,,Black,No,910,227,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,ShoesLowcutPointedtoe2,5655
winklepickers,,Blue,No,910,227,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,ShoesLowcutPointedtoe3,5655
wood-egg shoes,,None,Yes,NFS,800,Purple,Beige,1x1,Crafting,Obtained after collecting Wood Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,ShoesLowcutEggforest0,12458
wooden clogs,,Yellow,No,1300,325,Yellow,Red,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutClog0,5618
wooden clogs,,Blue,No,1300,325,Blue,Pink,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutClog1,5618
wooden clogs,,Red,No,1300,325,Red,Yellow,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutClog2,5618
wooden clogs,,Green,No,1300,325,Green,Red,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutClog3,5618
wooden clogs,,Brown,No,1300,325,Brown,Orange,1x1,Kicks,,1.0.0,Elegant,For sale,ShoesLowcutClog4,5618
work boots,,Red,No,1920,480,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots0,5541
work boots,,Purple,No,1920,480,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots1,5541
work boots,,Pink,No,1920,480,Pink,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots2,5541
work boots,,Yellow,No,1920,480,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots3,5541
work boots,,White,No,1920,480,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots4,5541
work boots,,Blue,No,1920,480,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots5,5541
work boots,,Green,No,1920,480,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots6,5541
work boots,,Gray,No,1920,480,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,ShoesHighcutWorkboots7,5541
wrestling shoes,,Red,No,1080,270,Red,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeRing0,5668
wrestling shoes,,Blue,No,1080,270,Blue,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeRing1,5668
wrestling shoes,,Green,No,1080,270,Green,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeRing2,5668
wrestling shoes,,Pink,No,1080,270,Pink,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeRing3,5668
wrestling shoes,,Black,No,1080,270,Black,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeRing4,5668
wrestling shoes,,Yellow,No,1080,270,Yellow,White,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeRing5,5668
zap boots,,White,No,2640,660,White,Red,1x1,Kicks,,1.0.0,Active,For sale,ShoesKneeHeroWhite,5624
zori,,Black,No,4300,1075,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori0,4734
zori,,Gold,No,4300,1075,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori1,4734
zori,,Pink,No,4300,1075,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori2,4734
zori,,Light pink,No,4300,1075,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori3,4734
zori,,Green,No,4300,1075,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori4,4734
zori,,White,No,4300,1075,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori5,4734
zori,,Aqua,No,4300,1075,White,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori6,4734
zori,,Red,No,4300,1075,Yellow,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,ShoesSandalZori7,4734
